city,district,exposure,size,building_year,bedrooms,bathrooms,kitchen,garage,driver_room,maid_room,furnished,ac,rooftop,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
Jeddah,Al-Yaqut,East,280,2020,5,5,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,Al-Basatin,South,350,2011,4,4,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahrah,South,400,2014,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Bariman,South,350,2020,7,5,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al-Jamr,West,300,2020,5,4,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Ash-Shati,North,300,2020,5,5,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,Al-Basatin,East,650,2001,7,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al-Yaqut,West,250,2020,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Al-Rawdah,East,110,2020,2,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Al-Rawdah,Southwest,250,2011,4,4,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Ash-Shati,Northeast,300,2019,3,4,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taybah,North,600,2018,5,5,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Al-Rawdah,East,100,2020,2,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taybah,East,312,2020,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Al-Muhammadiyah,East,375,2012,5,5,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Al-Muhammadiyah,North,250,2013,4,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al-Jamr,North,312,2019,5,5,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al-Yaqut,East,280,2020,5,5,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,Al-Basatin,South,350,2011,4,4,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahrah,South,400,2014,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Bariman,South,350,2020,7,5,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al-Jamr,West,300,2020,5,4,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Ash-Shati,North,300,2020,5,5,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,Al-Basatin,East,650,2001,7,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al-Yaqut,West,250,2020,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Al-Rawdah,East,110,2020,2,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Al-Rawdah,Southwest,250,2011,4,4,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Ash-Shati,Northeast,300,2019,3,4,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taybah,North,600,2018,5,5,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Al-Rawdah,East,100,2020,2,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taybah,East,312,2020,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Al-Muhammadiyah,East,375,2012,5,5,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Al-Muhammadiyah,North,250,2013,4,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al-Jamr,North,312,2019,5,5,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al-Yaqut,East,280,2020,5,5,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,Al-Basatin,South,350,2011,4,4,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahrah,South,400,2014,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Bariman,South,350,2020,7,5,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al-Jamr,West,300,2020,5,4,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Ash-Shati,North,300,2020,5,5,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,Al-Basatin,East,650,2001,7,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al-Yaqut,West,250,2020,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Al-Rawdah,East,110,2020,2,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Al-Rawdah,Southwest,250,2011,4,4,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Ash-Shati,Northeast,300,2019,3,4,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Jeddah,Taybah,North,600,2018,5,5,1,1,1,0,0,0,0,0,1,0,0,1,0,0,38000
Jeddah,Al-Rawdah,East,100,2020,2,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,62000
Jeddah,Taybah,East,312,2020,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,70000
Jeddah,Al-Muhammadiyah,East,375,2012,5,5,1,0,1,1,0,0,1,1,1,0,0,1,0,0,100000
Jeddah,Al-Muhammadiyah,North,250,2013,4,3,1,1,1,1,0,1,1,0,1,0,0,1,0,0,130000
Jeddah,Al-Jamr,North,312,2019,5,5,1,1,1,1,0,0,1,0,1,0,1,0,1,1,55000
Jeddah,Al-Yaqut,East,280,2020,5,5,1,1,1,0,0,0,1,1,1,0,1,1,0,0,50000
Jeddah,Al-Basatin,South,350,2011,4,4,0,1,1,1,0,1,1,0,1,0,1,0,0,0,90000
Jeddah,Al-Zahrah,South,400,2014,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,0,160000
Jeddah,Bariman,South,350,2020,7,5,1,1,0,1,0,0,1,0,0,0,1,1,1,0,45000
Jeddah,Al-Jamr,West,300,2020,5,4,1,0,0,1,1,1,0,1,1,0,0,1,0,0,220000
Jeddah,Ash-Shati,North,300,2020,5,5,1,1,1,1,1,1,1,1,1,0,1,1,0,0,250000
Jeddah,Al-Basatin,East,650,2001,7,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,120000
Jeddah,Al-Yaqut,West,250,2020,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,80000
Jeddah,Al-Rawdah,East,110,2020,2,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,65000
Jeddah,Al-Rawdah,Southwest,250,2011,4,4,1,0,0,0,0,1,1,0,1,0,1,1,0,0,100000
Jeddah,Ash-Shati,Northeast,300,2019,3,4,1,1,0,1,1,1,0,1,1,0,1,1,0,0,150000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2016,5,5,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,As-Sayf,West,300,2010,6,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Ash-Shulah,South,300,2018,4,5,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taybah,Northwest,450,2017,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,Al-Khalidiyah Al-Shamaliyah,East,400,2016,7,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr,West,230,2020,5,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al-Manar,South,200,2020,7,5,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al-Furusan,West,350,2016,4,4,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Athir,East,205,2020,3,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al-Muntazah,West,387,2020,5,5,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,5,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Al-Madinah Al-Saniah Al-Thaniyah,South,355,2020,7,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al-Hamra,East,600,2012,7,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Jawharah,North,250,2015,5,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Ash-Shati Al-Gharbi,North,380,2020,5,4,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al-Manar,North,350,2020,7,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,Al-Manar,North,300,2018,7,4,1,1,0,1,0,1,1,0,1,0,1,1,0,0,60000
Dammam,Al-Khalidiyah Al-Shamaliyah,North,400,2017,5,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,75000
Dammam,Al-Faysaliyah,North,180,2020,3,4,1,1,0,1,0,1,0,1,0,0,1,0,0,0,65000
Dammam,Ash-Shati Al-Gharbi,East,1000,2012,5,5,1,1,1,1,0,1,1,1,1,0,0,0,0,0,165000
Dammam,Al-Manar,South,300,2019,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,50000
Dammam,Al-Manar,West,280,2018,5,5,1,1,1,1,0,0,1,0,1,0,1,0,0,0,55000
Dammam,Ash-Shulah,North,256,2020,5,5,0,1,0,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Ash-Shulah,Northwest,300,2020,4,5,1,1,1,1,0,0,1,1,1,0,1,1,0,0,130000
Dammam,Ash-Shati Al-Sharqi,East,375,2013,5,5,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
Dammam,Ash-Shati Al-Sharqi,South,375,2009,7,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,55000
Dammam,Ash-Shati Al-Gharbi,North,375,2006,7,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,60000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,7,5,1,1,0,0,1,1,1,0,1,0,1,1,0,0,50000
Dammam,Ash-Shulah,East,375,2017,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
Dammam,Al-Hamra,North,500,2003,7,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,65000
Dammam,Al-Nazlah,East,400,2016,5,5,1,1,1,0,0,1,0,0,1,0,0,1,0,0,75000
Dammam,Al-Hamra,Northeast,1200,2006,7,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,150000
Dammam,Ash-Shati Al-Gharbi,West,500,2004,7,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,65000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36000
Dammam,Ash-Shulah,East,375,2017,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
Dammam,Al-Manar,North,300,2020,7,5,0,1,0,1,0,0,0,0,1,0,0,1,0,0,50000
Dammam,Ash-Shulah,East,375,2017,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
Dammam,Ash-Shulah,East,375,2017,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
Dammam,Badr,East,283,2019,7,5,1,0,0,1,1,1,0,0,1,0,1,1,0,0,35000
Dammam,Al-Amal,West,187,2020,4,5,0,1,1,1,0,1,0,0,1,0,1,0,0,0,35000
Dammam,Ash-Shulah,East,375,2017,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
Dammam,Al-Anwar,East,280,2020,6,5,0,1,1,1,0,0,0,0,1,0,1,1,0,0,40000
Dammam,Ash-Shulah,East,375,2017,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
Dammam,Ash-Shulah,North,300,2018,4,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Dammam,Dhahiyat Al-Malik Fahd,North,370,2020,5,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Ash-Shulah,East,375,2017,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,80000
Dammam,Ash-Shulah,Northeast,400,2020,5,5,1,1,1,1,0,0,0,0,1,0,1,1,0,0,70000
Dammam,Ash-Shati Al-Sharqi,East,450,2009,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,100000
Dammam,Taybah,South,375,2015,4,4,1,1,0,1,0,0,1,0,1,0,1,1,0,0,60000
Dammam,Al-Hamra,Northeast,600,1995,7,5,1,1,1,1,1,1,1,0,1,0,0,0,1,0,85000
Dammam,An-Nurays,East,200,2015,3,5,1,1,0,1,1,1,0,0,1,0,0,1,0,0,70000
Dammam,Al-Nadi,North,455,2020,5,5,1,1,0,0,0,1,1,0,1,0,1,1,0,0,80000
Dammam,Ash-Shulah,North,300,2020,7,5,1,1,1,1,0,1,1,0,1,1,1,1,0,0,85000
Dammam,Ash-Shulah,Northwest,300,2020,5,5,1,1,0,0,0,0,1,0,1,0,1,1,0,0,60000
Dammam,Al-Sharq,East,300,2020,7,5,1,1,1,1,0,0,0,0,1,0,1,1,0,0,50000
Dammam,Al-Nazlah,West,312,2020,1,5,1,1,0,0,1,1,1,0,1,0,1,1,0,0,80000
Dammam,Dhahiyat Al-Malik Fahd,West,250,2020,4,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,33000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,5,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2015,7,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Ash-Shulah,North,355,2018,2,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000
Dammam,Al-Mazruiyah,South,320,2020,5,4,1,1,1,1,0,1,0,1,1,1,1,1,1,0,70000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,6,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,38000
Dammam,Ash-Shulah,East,325,2020,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,65000
Dammam,Ash-Shati Al-Gharbi,North,300,2018,5,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,85000
Dammam,Dhahiyat Al-Malik Fahd,Northeast,250,2020,5,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,780000
Dammam,Al-Nazlah,East,350,2014,5,5,1,1,0,1,0,1,1,0,0,0,0,0,0,0,75000
Dammam,Al-Nadi,North,355,2016,7,5,1,1,0,0,0,1,0,0,0,0,1,1,0,0,70000
Dammam,Badr,West,270,2012,5,5,1,1,0,1,0,0,0,0,1,0,1,1,0,0,33000
Dammam,Ash-Shulah,West,300,2020,6,4,1,1,0,1,0,0,0,0,1,0,1,1,0,0,60000
Dammam,Dhahiyat Al-Malik Fahd,South,250,2020,4,3,1,1,0,1,0,1,1,0,1,0,1,0,0,0,45000
Dammam,Dhahiyat Al-Malik Fahd,South,250,2020,4,3,1,1,0,1,0,1,1,0,1,0,1,0,0,0,45000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,5,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
Dammam,Dhahiyat Al-Malik Fahd,West,250,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Ash-Shulah,West,345,2017,5,5,1,1,0,0,0,0,0,0,1,0,1,0,0,0,60000
Dammam,Dhahiyat Al-Malik Fahd,Northwest,250,2020,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,5,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,35000
Dammam,Ash-Shulah,South,300,2016,5,5,1,1,1,1,0,0,1,0,1,0,1,1,0,0,60000
Dammam,Al-Riyahn,South,400,2007,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,70000
Dammam,Jamiah Ad-Dammam,South,375,2017,4,5,1,1,1,1,1,1,1,0,1,0,1,1,0,0,90000
Dammam,Ash-Shati Al-Gharbi,East,1000,2012,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,165000
Dammam,Taybah,East,200,2020,5,5,1,1,0,0,0,0,1,0,0,0,1,1,0,0,43000
Dammam,An-Nurays,South,800,2020,3,5,1,1,1,1,1,1,0,0,1,0,0,1,0,0,150000
Dammam,Ash-Shati Al-Gharbi,North,365,2016,4,5,1,1,1,1,0,0,0,0,0,0,1,1,0,0,75000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,5,5,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,7,5,1,1,0,0,0,0,1,0,1,0,1,1,0,0,35000
Dammam,Ash-Shulah,West,500,2020,4,5,1,1,1,1,0,1,0,0,1,0,0,1,0,0,115000
Dammam,Taybah,Northeast,435,2012,6,5,1,1,0,1,1,1,1,0,1,0,0,1,0,0,60000
Dammam,Ash-Shati Al-Gharbi,East,300,2005,3,4,1,1,1,0,0,1,0,0,1,0,1,1,0,0,60000
Dammam,Ash-Shati Al-Sharqi,East,560,2010,7,5,1,1,0,1,1,1,1,0,1,1,0,1,0,1,105000
Dammam,Al-Nadi,North,455,2016,7,5,1,1,0,1,0,0,1,0,0,0,1,1,0,1,80000
Dammam,Dhahiyat Al-Malik Fahd,West,340,2020,5,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Dhahiyat Al-Malik Fahd,West,340,2020,5,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,55000
Dammam,Dhahiyat Al-Malik Fahd,South,250,2020,5,5,1,1,0,0,0,0,1,0,1,0,1,0,0,0,35000
Dammam,Dhahiyat Al-Malik Fahd,West,250,2016,5,4,1,1,0,1,0,0,1,0,1,0,1,1,1,0,32000
Dammam,Dhahiyat Al-Malik Fahd,Southeast,250,2020,7,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,5,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000
Dammam,Al-Madinah Al-Saniah Al-Thaniyah,North,500,2015,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,5,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Taybah,South,375,2020,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60000
Dammam,Ash-Shulah,South,375,2019,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Dhahiyat Al-Malik Fahd,East,300,2020,5,5,1,1,0,0,0,0,1,0,1,0,1,1,0,0,40000
Dammam,Al-Manar,Northeast,360,2018,6,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,67000
Dammam,Dhahiyat Al-Malik Fahd,North,400,2020,7,5,0,1,1,1,0,0,0,0,1,0,1,1,0,0,50000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2019,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000
Dammam,Al-Mazruiyah,North,365,2016,4,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,7500
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,7,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,35000
Dammam,Ash-Shulah,North,300,2018,5,5,1,1,0,1,0,1,1,0,0,0,1,1,0,0,55000
Dammam,Dhahiyat Al-Malik Fahd,South,250,2020,4,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,34000
Dammam,Jamiah Ad-Dammam,East,250,2016,5,5,1,1,0,1,0,1,1,0,1,0,1,0,0,0,55000
Dammam,Taybah,North,375,2015,5,5,1,1,0,1,0,0,1,0,1,0,1,1,1,1,60000
Dammam,Taybah,North,370,2019,5,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,50000
Dammam,Ash-Shulah,North,300,2015,7,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,55000
Dammam,Al-Faysaliyah,Northeast,190,2020,3,4,1,1,0,1,0,1,0,1,1,0,1,0,0,0,65000
Dammam,Al-Nadi,North,320,2020,7,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,60000
Dammam,Taybah,South,300,2017,1,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,115000
Dammam,An-Nurays,West,125,2016,3,5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,35000
Dammam,Al-Nadi,North,330,2020,5,5,1,1,0,0,0,0,1,0,1,0,1,1,0,0,85000
Dammam,Dhahiyat Al-Malik Fahd,West,250,2019,5,5,1,1,0,0,0,0,0,0,1,0,0,1,0,0,35000
Dammam,Al-Manar,North,350,2020,7,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,90000
Dammam,Dhahiyat Al-Malik Fahd,North,500,2020,7,4,1,1,0,0,1,1,0,0,1,0,0,0,0,0,46000
Dammam,Al-Nakhil,South,400,2001,7,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,55000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,7,5,0,1,0,0,0,0,0,0,1,0,1,1,0,0,36000
Dammam,Dhahiyat Al-Malik Fahd,West,300,2020,5,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1000
Dammam,Ash-Shulah,West,304,2020,7,5,1,1,0,1,0,1,0,0,1,0,1,1,0,0,60000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2018,7,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,35000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,5,5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,800000
Dammam,Dhahiyat Al-Malik Fahd,South,250,2020,7,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,32000
Dammam,Al-Nadi,North,420,2016,5,5,1,1,0,1,0,0,0,0,1,0,0,1,0,1,70000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2016,5,5,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,As-Sayf,West,300,2010,6,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Ash-Shulah,South,300,2018,4,5,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taybah,Northwest,450,2017,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,Al-Khalidiyah Al-Shamaliyah,East,400,2016,7,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr,West,230,2020,5,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al-Manar,South,200,2020,7,5,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al-Furusan,West,350,2016,4,4,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Athir,East,205,2020,3,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al-Muntazah,West,387,2020,5,5,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,5,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Al-Madinah Al-Saniah Al-Thaniyah,South,355,2020,7,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al-Hamra,East,600,2012,7,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Jawharah,North,250,2015,5,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Ash-Shati Al-Gharbi,North,380,2020,5,4,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al-Manar,North,350,2020,7,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2016,5,5,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,As-Sayf,West,300,2010,6,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Ash-Shulah,South,300,2018,4,5,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taybah,Northwest,450,2017,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,Al-Khalidiyah Al-Shamaliyah,East,400,2016,7,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr,West,230,2020,5,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al-Manar,South,200,2020,7,5,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al-Furusan,West,350,2016,4,4,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Athir,East,205,2020,3,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al-Muntazah,West,387,2020,5,5,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,5,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
Dammam,Al-Madinah Al-Saniah Al-Thaniyah,South,355,2020,7,5,1,1,0,1,0,1,1,0,1,0,1,1,0,0,65000
Dammam,Al-Hamra,East,600,2012,7,5,1,1,1,1,1,1,1,0,1,0,0,1,1,1,85000
Dammam,Al-Jawharah,North,250,2015,5,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,38000
Dammam,Ash-Shati Al-Gharbi,North,380,2020,5,4,1,1,0,1,1,1,0,0,1,0,0,0,0,0,60000
Dammam,Al-Manar,North,350,2020,7,5,1,1,1,1,0,0,0,0,1,0,0,1,0,0,100000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2020,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000
Dammam,Dhahiyat Al-Malik Fahd,North,250,2016,5,5,1,1,0,1,0,1,1,0,1,0,0,1,0,0,36000
Dammam,As-Sayf,West,300,2010,6,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
Dammam,Ash-Shulah,South,300,2018,4,5,1,1,1,1,0,1,0,0,0,0,0,1,1,0,70000
Dammam,Taybah,Northwest,450,2017,7,5,1,1,0,1,0,0,1,0,1,0,0,1,0,1,55000
Dammam,Al-Khalidiyah Al-Shamaliyah,East,400,2016,7,5,1,1,1,1,0,1,1,0,1,0,0,1,0,1,70000
Dammam,Badr,West,230,2020,5,5,1,1,0,1,0,0,1,0,1,0,1,1,0,0,33000
Dammam,Al-Manar,South,200,2020,7,5,1,1,0,1,1,1,1,0,1,0,1,1,0,0,60000
Dammam,Al-Furusan,West,350,2016,4,4,1,1,1,1,0,0,0,0,1,0,1,1,0,0,30000
Dammam,Al-Athir,East,205,2020,3,2,1,1,0,0,1,1,0,1,0,0,0,0,0,0,60000
Dammam,Al-Muntazah,West,387,2020,5,5,1,0,1,1,0,1,0,0,1,0,0,1,0,0,140000
Dammam,Dhahiyat Al-Malik Fahd,East,250,2020,5,5,1,1,0,0,0,0,0,0,1,0,1,1,0,0,35000
